Date,Open,High,Low,Close,Adj Close,Volume
2020-02-27,1.662180,1.670800,1.661920,1.662620,1.662620,0
2020-02-28,1.670790,1.705200,1.670400,1.671150,1.671150,0
2020-03-02,1.696240,1.712000,1.688150,1.695810,1.695810,0
2020-03-03,1.702400,1.710080,1.683100,1.701580,1.701580,0
2020-03-04,1.696890,1.696890,1.677500,1.697400,1.697400,0
2020-03-05,1.680880,1.698610,1.677700,1.680770,1.680770,0
2020-03-06,1.695810,1.710700,1.693150,1.696530,1.696530,0
2020-03-09,1.721500,1.814650,1.708680,1.721440,1.721440,0
2020-03-10,1.726700,1.752000,1.724790,1.727400,1.727400,0
2020-03-11,1.741820,1.747590,1.729210,1.741350,1.741350,0
2020-03-12,1.737980,1.774000,1.737980,1.737950,1.737950,0
2020-03-13,1.780100,1.800300,1.764600,1.782420,1.782420,0
2020-03-16,1.805640,1.831280,1.798070,1.805090,1.805090,0
2020-03-17,1.828520,1.839960,1.815460,1.829770,1.829770,0
2020-03-18,1.839540,1.866730,1.829450,1.838160,1.838160,0
2020-03-19,1.886710,1.973670,1.803040,1.886010,1.886010,0
2020-03-20,1.854180,1.864760,1.803570,1.855200,1.855200,0
2020-03-23,1.856570,1.873870,1.843490,1.858460,1.858460,0
2020-03-24,1.831570,1.845240,1.809560,1.831320,1.831320,0
2020-03-25,1.809300,1.819230,1.784780,1.807710,1.807710,0
2020-03-26,1.843910,1.856670,1.813110,1.843020,1.843020,0
2020-03-27,1.817600,1.824880,1.802470,1.817140,1.817140,0
2020-03-30,1.804690,1.810420,1.786950,1.801990,1.801990,0
2020-03-31,1.788780,1.808110,1.774250,1.787860,1.787860,0
2020-04-01,1.795400,1.811400,1.778400,1.796360,1.796360,0
2020-04-02,1.798680,1.806130,1.788010,1.798080,1.798080,0
2020-04-03,1.786730,1.805650,1.785000,1.788780,1.788780,0
2020-04-06,1.802200,1.802450,1.768270,1.802500,1.802500,0
2020-04-07,1.765350,1.770220,1.755180,1.765420,1.765420,0
2020-04-08,1.769850,1.775510,1.742500,1.770760,1.770760,0
2020-04-09,1.742160,1.750160,1.731800,1.741840,1.741840,0
2020-04-10,1.724540,1.729630,1.717670,1.725070,1.725070,0
2020-04-13,1.724200,1.726540,1.707880,1.725520,1.725520,0
2020-04-14,1.706310,1.715720,1.700320,1.705900,1.705900,0
2020-04-15,1.706920,1.730010,1.706700,1.707160,1.707160,0
2020-04-16,1.728130,1.734740,1.718480,1.728000,1.728000,0
2020-04-17,1.706900,1.716485,1.703660,1.707570,1.707570,0
2020-04-20,1.713680,1.713680,1.701700,1.713830,1.713830,0
2020-04-21,1.711650,1.732110,1.711650,1.711700,1.711700,0
2020-04-22,1.724120,1.727310,1.711140,1.724870,1.724870,0
2020-04-23,1.715800,1.718300,1.690290,1.715940,1.715940,0
2020-04-24,1.689340,1.697630,1.687520,1.689540,1.689540,0
2020-04-27,1.691530,1.691710,1.675620,1.691390,1.691390,0
2020-04-28,1.677930,1.681930,1.667370,1.678360,1.678360,0
2020-04-29,1.665700,1.667910,1.658240,1.665930,1.665930,0
2020-04-30,1.659800,1.677290,1.653700,1.659250,1.659250,0
2020-05-01,1.684770,1.713180,1.684770,1.684950,1.684950,0
2020-05-04,1.717750,1.718060,1.700900,1.718540,1.718540,0
2020-05-05,1.696220,1.696220,1.679000,1.696710,1.696710,0
2020-05-06,1.684860,1.687800,1.676590,1.684730,1.684730,0
2020-05-07,1.687670,1.687950,1.661200,1.689510,1.689510,0
2020-05-08,1.666120,1.667270,1.657460,1.666310,1.666310,0
2020-05-11,1.658040,1.672730,1.653450,1.658030,1.658030,0
2020-05-12,1.666590,1.676960,1.661300,1.667170,1.667170,0
2020-05-13,1.679650,1.680820,1.666600,1.680220,1.680220,0
2020-05-14,1.677310,1.683610,1.674850,1.676000,1.676000,0
2020-05-15,1.669740,1.688970,1.669300,1.669700,1.669700,0
2020-05-18,1.682900,1.685200,1.669200,1.683650,1.683650,0
2020-05-19,1.672840,1.676960,1.664630,1.672880,1.672880,0
2020-05-20,1.669960,1.675800,1.661600,1.670300,1.670300,0
2020-05-21,1.665910,1.673200,1.665100,1.665560,1.665560,0
2020-05-22,1.666960,1.676270,1.666100,1.667460,1.667460,0
2020-05-25,1.666020,1.670170,1.663400,1.666290,1.666290,0
2020-05-26,1.664480,1.665620,1.648500,1.664870,1.664870,0
2020-05-27,1.651750,1.671270,1.645600,1.651300,1.651300,0
2020-05-28,1.663760,1.670470,1.658770,1.663880,1.663880,0
2020-05-29,1.669910,1.676780,1.666200,1.669600,1.669600,0
2020-06-01,1.668940,1.668990,1.639350,1.669230,1.669230,0
2020-06-02,1.638830,1.641580,1.622230,1.639860,1.639860,0
2020-06-03,1.617380,1.631100,1.603390,1.617800,1.617800,0
2020-06-04,1.621540,1.631260,1.621300,1.621540,1.621540,0
2020-06-05,1.633710,1.635180,1.616900,1.633480,1.633480,0
2020-06-08,1.618090,1.622300,1.613400,1.616370,1.616370,0
2020-06-09,1.609680,1.632090,1.606800,1.609350,1.609350,0
2020-06-10,1.633040,1.634780,1.619700,1.632400,1.632400,0
2020-06-11,1.631540,1.652910,1.628830,1.631030,1.631030,0
2020-06-12,1.652200,1.658270,1.638050,1.652400,1.652400,0
2020-06-15,1.647790,1.657080,1.642380,1.648510,1.648510,0
2020-06-16,1.628640,1.642530,1.625030,1.629240,1.629240,0
2020-06-17,1.633810,1.642500,1.622490,1.633820,1.633820,0
2020-06-18,1.634530,1.641650,1.631170,1.635040,1.635040,0
2020-06-19,1.634350,1.636940,1.626000,1.634000,1.634000,0
2020-06-22,1.638410,1.638930,1.627880,1.638130,1.638130,0
2020-06-23,1.627490,1.637170,1.624530,1.627140,1.627140,0
2020-06-24,1.629120,1.641230,1.626200,1.629900,1.629900,0
2020-06-25,1.640330,1.641040,1.629800,1.640740,1.640740,0
2020-06-26,1.628670,1.636860,1.627592,1.628540,1.628540,0
2020-06-29,1.635530,1.644300,1.632694,1.635200,1.635200,0
2020-06-30,1.636990,1.640150,1.628840,1.636650,1.636650,0
2020-07-01,1.627660,1.629590,1.621350,1.627940,1.627940,0
2020-07-02,1.627590,1.630500,1.622280,1.627600,1.627600,0
2020-07-03,1.623920,1.624910,1.617100,1.623980,1.623980,0
2020-07-06,1.618820,1.625160,1.617790,1.618600,1.618600,0
2020-07-07,1.622440,1.627990,1.617450,1.621400,1.621400,0
2020-07-08,1.624700,1.627860,1.622780,1.624030,1.624030,0
2020-07-09,1.622980,1.627130,1.620000,1.622300,1.622300,0
2020-07-10,1.621200,1.627380,1.621100,1.622070,1.622070,0
2020-07-13,1.627470,1.628490,1.622200,1.627170,1.627170,0
2020-07-14,1.635550,1.640020,1.631700,1.635335,1.635335,0
2020-07-15,1.632200,1.634270,1.625770,1.633030,1.633030,0
2020-07-16,1.629390,1.634730,1.629200,1.628500,1.628500,0
2020-07-17,1.632155,1.638670,1.628300,1.631900,1.631900,0
2020-07-20,1.633500,1.640320,1.629400,1.633690,1.633690,0
2020-07-21,1.630980,1.632340,1.611780,1.631330,1.631330,0
2020-07-22,1.615440,1.623370,1.609900,1.616330,1.616330,0
2020-07-23,1.620110,1.629930,1.618300,1.620060,1.620060,0
2020-07-24,1.633290,1.641040,1.630200,1.632800,1.632800,0
2020-07-27,1.641660,1.649700,1.639280,1.641470,1.641470,0
2020-07-28,1.643830,1.646260,1.635970,1.643800,1.643800,0
2020-07-29,1.636600,1.643670,1.634030,1.637000,1.637000,0
2020-07-30,1.642780,1.654540,1.639300,1.642970,1.642970,0
2020-07-31,1.648410,1.652830,1.645150,1.647990,1.647990,0
2020-08-03,1.647700,1.655720,1.647000,1.648460,1.648460,0
2020-08-04,1.652400,1.653960,1.643570,1.652100,1.652100,0
2020-08-05,1.646120,1.648850,1.640770,1.646320,1.646320,0
2020-08-06,1.648700,1.651850,1.639050,1.649190,1.649190,0
2020-08-07,1.642360,1.644360,1.638800,1.642080,1.642080,0
2020-08-10,1.646010,1.646960,1.640050,1.646130,1.646130,0
2020-08-11,1.640330,1.644750,1.635300,1.640560,1.640560,0
2020-08-12,1.642620,1.651700,1.642000,1.642430,1.642430,0
2020-08-13,1.645760,1.653460,1.643000,1.646519,1.646519,0
2020-08-14,1.652990,1.654890,1.649350,1.652890,1.652890,0
2020-08-17,1.647670,1.652690,1.643780,1.647800,1.647800,0
2020-08-18,1.645820,1.652850,1.643900,1.645500,1.645500,0
2020-08-19,1.647010,1.649470,1.641200,1.646770,1.646770,0
2020-08-20,1.648110,1.654970,1.646600,1.647939,1.647939,0
2020-08-21,1.647300,1.650520,1.641400,1.647230,1.647230,0
2020-08-24,1.647600,1.648018,1.643810,1.647330,1.647330,0
2020-08-25,1.645090,1.651730,1.643400,1.645150,1.645150,0
2020-08-26,1.643880,1.644170,1.634900,1.643790,1.643790,0
2020-08-27,1.634270,1.636220,1.628190,1.634130,1.634130,0
2020-08-28,1.625990,1.629460,1.617420,1.625810,1.625810,0
2020-08-31,1.616710,1.622280,1.615300,1.616620,1.616620,0
2020-09-01,1.617440,1.624670,1.615900,1.617700,1.617700,0
2020-09-02,1.616220,1.620980,1.613800,1.615840,1.615840,0
2020-09-03,1.616280,1.626920,1.613500,1.615850,1.615850,0
2020-09-04,1.631550,1.632490,1.624600,1.632420,1.632420,0
2020-09-07,1.625520,1.627140,1.622410,1.624930,1.624930,0
2020-09-08,1.623370,1.631030,1.617900,1.623290,1.623290,0
2020-09-09,1.632290,1.632590,1.623000,1.632180,1.632180,0
2020-09-10,1.622150,1.630820,1.622150,1.622130,1.622130,0
2020-09-11,1.627890,1.629040,1.623400,1.628290,1.628290,0
2020-09-14,1.625850,1.633370,1.625150,1.625970,1.625970,0
2020-09-15,1.629610,1.632510,1.617500,1.628800,1.628800,0
