Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,9.897000,9.902510,9.880300,9.897600,9.897600,0
2020-01-20,9.883100,9.904600,9.863760,9.883000,9.883000,0
2020-01-21,9.906000,9.951430,9.904600,9.906930,9.906930,0
2020-01-22,9.959000,9.968640,9.938500,9.959200,9.959200,0
2020-01-23,9.960490,9.978050,9.947650,9.960070,9.960070,0
2020-01-24,9.942630,9.978500,9.920650,9.942200,9.942200,0
2020-01-27,9.990890,10.075810,9.986020,9.990310,9.990310,0
2020-01-28,10.073410,10.113380,10.045900,10.072700,10.072700,0
2020-01-29,10.042490,10.094600,10.033640,10.042440,10.042440,0
2020-01-30,10.090400,10.181810,10.089860,10.089520,10.089520,0
2020-01-31,10.135600,10.218750,10.108320,10.135400,10.135400,0
2020-02-03,10.210310,10.273740,10.173100,10.209300,10.209300,0
2020-02-04,10.270890,10.271600,10.169270,10.270870,10.270870,0
2020-02-05,10.175360,10.209250,10.109830,10.175800,10.175800,0
2020-02-06,10.129010,10.157070,10.095500,10.129230,10.129230,0
2020-02-07,10.124020,10.195730,10.117100,10.123700,10.123700,0
2020-02-10,10.183500,10.189530,10.105790,10.180670,10.180670,0
2020-02-11,10.131630,10.134080,10.081130,10.131500,10.131500,0
2020-02-12,10.091000,10.093610,10.033480,10.091680,10.091680,0
2020-02-13,10.050650,10.094310,10.022780,10.049220,10.049220,0
2020-02-14,10.029800,10.051290,10.017250,10.029800,10.029800,0
2020-02-17,10.017190,10.046700,10.008590,10.017360,10.017360,0
2020-02-18,10.030300,10.110460,10.028900,10.029700,10.029700,0
2020-02-19,10.067930,10.078210,10.000260,10.067650,10.067650,0
2020-02-20,10.016000,10.069920,10.011460,10.014700,10.014700,0
2020-02-21,10.052950,10.107510,10.049850,10.054800,10.054800,0
2020-02-24,10.108880,10.158130,10.097500,10.111080,10.111080,0
2020-02-25,10.145300,10.196150,10.120450,10.144300,10.144300,0
2020-02-26,10.182540,10.228750,10.162600,10.182130,10.182130,0
2020-02-27,10.231440,10.333340,10.227070,10.231220,10.231220,0
